CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
18.483.666/0001-03;2025-06-30;1;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;95863295;0;95863295;0;0;0
18.494.485/0001-82;2025-03-31;1;PORTO SUDESTE V.M. S.A.;6602020;0;6602020;0;0;0
18.494.485/0001-82;2025-06-30;1;PORTO SUDESTE V.M. S.A.;27331;0;27331;0;0;0
18.494.485/0001-82;2025-09-30;1;PORTO SUDESTE V.M. S.A.;171840;0;171840;0;0;0
18.572.225/0001-88;2025-03-31;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;429710;0;429710;0;0;0
18.572.225/0001-88;2025-06-30;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;429710;0;429710;0;0;0
18.572.225/0001-88;2025-09-30;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;429710;0;429710;0;0;0
18.593.815/0001-97;2025-03-31;1;PRINER SERVIÇOS INDUSTRIAIS S.A.;46720757;0;46720757;0;0;0
18.593.815/0001-97;2025-06-30;1;PRINER SERVIÇOS INDUSTRIAIS S.A.;46720757;0;46720757;0;0;0
18.593.815/0001-97;2025-09-30;1;PRINER SERVIÇOS INDUSTRIAIS S.A.;56720757;0;56720757;0;0;0
18.903.785/0001-78;2025-03-31;1;HOLDING DO ARAGUAIA S.A.;708377;0;708377;0;0;0
18.903.785/0001-78;2025-06-30;1;HOLDING DO ARAGUAIA S.A.;740377;0;740377;0;0;0
18.903.785/0001-78;2025-09-30;1;HOLDING DO ARAGUAIA S.A.;740377;0;740377;0;0;0
19.014.221/0001-47;2025-03-31;1;CHINA THREE GORGES BRASIL ENERGIA S.A.;992653503;0;992653503;0;0;0
19.014.221/0001-47;2025-06-30;1;CHINA THREE GORGES BRASIL ENERGIA S.A.;992653503;0;992653503;0;0;0
19.014.221/0001-47;2025-09-30;1;CHINA THREE GORGES BRASIL ENERGIA S.A.;992653503;0;992653503;0;0;0
19.208.022/0001-70;2025-03-31;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;992477;0;992477;0;0;0
19.208.022/0001-70;2025-06-30;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;992477;0;992477;0;0;0
19.208.022/0001-70;2025-09-30;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;992477;0;992477;0;0;0
19.403.252/0001-90;2025-03-31;1;EMCCAMP RESIDENCIAL S.A.;51018519;0;51018519;0;0;0
19.403.252/0001-90;2025-06-30;1;EMCCAMP RESIDENCIAL S.A.;51018519;0;51018519;0;0;0
19.403.252/0001-90;2025-09-30;1;EMCCAMP RESIDENCIAL S.A.;51018519;0;51018519;0;0;0
19.521.322/0001-04;2025-03-31;2;CONCESSIONÁRIA ROTA DO OESTE S.A.;2381810532;0;2381810532;0;0;0
19.521.322/0001-04;2025-06-30;1;CONCESSIONÁRIA ROTA DO OESTE S.A.;2381810533;0;2381810533;0;0;0
19.521.322/0001-04;2025-09-30;1;CONCESSIONÁRIA ROTA DO OESTE S.A.;2381810533;0;2381810533;0;0;0
19.526.748/0001-50;2025-03-31;1;COMPANHIA INDUSTRIAL CATAGUASES;144;1;145;0;0;0
19.526.748/0001-50;2025-06-30;1;COMPANHIA INDUSTRIAL CATAGUASES;144;1;145;0;0;0
19.526.748/0001-50;2025-09-30;1;COMPANHIA INDUSTRIAL CATAGUASES;144;1;145;0;0;0
19.527.586/0001-75;2025-03-31;1;COMPANHIA ENERGÉTICA SINOP S/A;2234136;0;2234136;0;0;0
19.527.586/0001-75;2025-06-30;1;COMPANHIA ENERGÉTICA SINOP S/A;2234136;0;2234136;0;0;0
19.527.586/0001-75;2025-09-30;1;COMPANHIA ENERGÉTICA SINOP S/A;2234136;0;2234136;0;0;0
19.527.639/0001-58;2025-03-31;1;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;1058767;0;1058767;0;0;0
19.527.639/0001-58;2025-06-30;1;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;1058767;0;1058767;0;0;0
19.527.639/0001-58;2025-09-30;1;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;1058767;0;1058767;0;0;0
19.642.306/0001-70;2025-03-31;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;1088000000;0;1088000000;0;0;0
19.642.306/0001-70;2025-06-30;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;1456422328;0;1456422328;0;0;0
19.642.306/0001-70;2025-09-30;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;1456422328;0;1456422328;0;0;0
20.247.322/0001-47;2025-03-31;1;ALLIED TECNOLOGIA S.A.;94414;0;94414;0;0;0
20.247.322/0001-47;2025-06-30;1;ALLIED TECNOLOGIA S.A.;94507;0;94507;0;0;0
20.247.322/0001-47;2025-09-30;1;ALLIED TECNOLOGIA S.A.;94735;0;94735;0;0;0
20.258.278/0001-70;2025-03-31;1;OUROFINO S.A.;53949006;0;53949006;181400;0;181400
20.258.278/0001-70;2025-06-30;1;OUROFINO S.A.;53949006;0;53949006;181400;0;181400
20.258.278/0001-70;2025-09-30;1;OUROFINO S.A.;53949006;0;53949006;181400;0;181400
20.512.706/0001-40;2025-03-31;2;VITRU EDUCAÇÃO S.A.;134172428;0;134172428;519900;0;519900
20.512.706/0001-40;2025-06-30;1;VITRU EDUCAÇÃO S.A.;134172428;0;134172428;519900;0;519900
20.512.706/0001-40;2025-09-30;1;VITRU EDUCAÇÃO S.A.;134172428;0;134172428;519900;0;519900
20.514.555/0001-69;2025-03-31;1;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;215600280;0;215600280;0;0;0
20.514.555/0001-69;2025-06-30;1;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;215600280;0;215600280;0;0;0
20.514.555/0001-69;2025-09-30;1;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;215600280;0;215600280;0;0;0
20.514.590/0001-88;2025-03-31;2;ARGO V TRANSMISSÃO DE ENERGIA S.A.;251284711;0;251284711;0;0;0
20.514.590/0001-88;2025-06-30;1;ARGO V TRANSMISSÃO DE ENERGIA S.A.;251284711;0;251284711;0;0;0
20.514.590/0001-88;2025-09-30;1;ARGO V TRANSMISSÃO DE ENERGIA S.A.;251284711;0;251284711;0;0;0
21.110.778/0001-23;2025-03-31;1;OLIVEIRA TRUST S.A.;172280750;168869250;341150000;0;0;0
21.110.778/0001-23;2025-06-30;1;OLIVEIRA TRUST S.A.;172280750;168869250;341150000;0;0;0
21.110.778/0001-23;2025-09-30;1;OLIVEIRA TRUST S.A.;172280750;168869250;341150000;0;0;0
21.240.146/0001-84;2025-03-31;1;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;16969571;0;16969571;226379;0;226379
21.240.146/0001-84;2025-06-30;1;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;16969571;0;16969571;226378;0;226378
21.240.146/0001-84;2025-09-30;1;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;16969571;0;16969571;226378;0;226378
21.254.073/0001-80;2025-03-31;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;7589905;0;7589905;0;0;0
21.254.073/0001-80;2025-06-30;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;7589905;0;7589905;0;0;0
21.254.073/0001-80;2025-09-30;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;7589905;0;7589905;0;0;0
21.314.559/0001-66;2025-03-31;1;MOVIDA PARTICIPACOES SA;362302086;0;362302086;14102333;0;14102333
21.314.559/0001-66;2025-06-30;1;MOVIDA PARTICIPACOES SA;347931466;0;347931466;4915700;0;4915700
21.314.559/0001-66;2025-09-30;1;MOVIDA PARTICIPACOES SA;347931466;0;347931466;8015700;0;8015700
21.389.501/0001-81;2025-03-31;1;COMPASS GÁS E ENERGIA S.A.;628487691;85702404;714190095;0;0;0
21.389.501/0001-81;2025-06-30;1;COMPASS GÁS E ENERGIA S.A.;628487691;85702404;714190095;0;0;0
21.389.501/0001-81;2025-09-30;1;COMPASS GÁS E ENERGIA S.A.;628487691;85702404;714190095;0;0;0
21.414.457/0001-12;2025-03-31;1;LEADS CIA. SECURITIZADORA;2000000;0;2000000;0;0;0
21.414.457/0001-12;2025-06-30;1;LEADS CIA. SECURITIZADORA;2000000;0;2000000;0;0;0
21.414.457/0001-12;2025-09-30;1;LEADS CIA. SECURITIZADORA;2080206;0;2080206;0;0;0
21.728.083/0001-00;2025-03-31;2;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;504397379;0;504397379;0;0;0
21.728.083/0001-00;2025-06-30;1;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;504397379;0;504397379;0;0;0
21.728.083/0001-00;2025-09-30;1;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;504397379;0;504397379;0;0;0
21.748.188/0001-20;2025-03-31;1;TERP GLBL BRASIL I PARTICIPAÇÕES S.A.;392336428;0;392336428;0;0;0
21.748.188/0001-20;2025-06-30;1;TERP GLBL BRASIL I PARTICIPAÇÕES S.A.;392336428;0;392336428;0;0;0
21.748.188/0001-20;2025-09-30;1;TERP GLBL BRASIL I PARTICIPAÇÕES S.A.;392336428;0;392336428;0;0;0
22.163.297/0001-49;2025-03-31;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;157368;0;157368;0;0;0
22.163.297/0001-49;2025-06-30;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;169918;0;169918;0;0;0
22.163.297/0001-49;2025-09-30;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;169918;0;169918;0;0;0
22.261.473/0001-85;2025-03-31;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;153470;153470;306940;0;0;0
22.261.473/0001-85;2025-06-30;2;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;153470;153470;306940;0;0;0
22.261.473/0001-85;2025-09-30;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;153470;153470;306940;0;0;0
22.266.175/0001-88;2025-03-31;1;FERTILIZANTES HERINGER S.A.;53857284;0;53857284;0;0;0
22.266.175/0001-88;2025-06-30;1;FERTILIZANTES HERINGER S.A.;53857284;0;53857284;0;0;0
22.266.175/0001-88;2025-09-30;1;FERTILIZANTES HERINGER S.A.;53857284;0;53857284;0;0;0
22.543.331/0001-00;2025-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;3000000;0;3000000;0;0;0
22.543.331/0001-00;2025-06-30;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;3000000;0;3000000;0;0;0
22.543.331/0001-00;2025-09-30;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;3000000;0;3000000;0;0;0
23.041.875/0001-37;2025-03-31;1;ALMACENES ÉXITO S.A.;1344720453;0;1344720453;46856094;0;46856094
23.096.269/0001-19;2025-03-31;1;RIO PARANA ENERGIA S.A.;7014326211;0;7014326211;0;0;0
23.096.269/0001-19;2025-06-30;1;RIO PARANA ENERGIA S.A.;7014326211;0;7014326211;0;0;0
23.096.269/0001-19;2025-09-30;1;RIO PARANA ENERGIA S.A.;7014326211;0;7014326211;0;0;0
23.236.821/0001-27;2025-03-31;2;PATRIMAR ENGENHARIA S.A.;56026;0;56026;0;0;0
23.236.821/0001-27;2025-06-30;2;PATRIMAR ENGENHARIA S.A.;56026;0;56026;0;0;0
23.236.821/0001-27;2025-09-30;1;PATRIMAR ENGENHARIA S.A.;56026;0;56026;0;0;0
23.373.000/0001-32;2025-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;1081032537;0;1081032537;12493400;0;12493400
23.373.000/0001-32;2025-06-30;2;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;1081032537;0;1081032537;14946340;0;14946340
23.373.000/0001-32;2025-09-30;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;1081032537;0;1081032537;14946340;0;14946340
23.438.929/0001-00;2025-03-31;1;ALARES INTERNET PARTICIPAÇÕES S/A;347699;0;347699;0;0;0
23.438.929/0001-00;2025-06-30;1;ALARES INTERNET PARTICIPAÇÕES S/A;347699;0;347699;0;0;0
23.438.929/0001-00;2025-09-30;1;ALARES INTERNET PARTICIPAÇÕES S/A;347699;0;347699;0;0;0
23.994.857/0001-70;2025-03-31;1;ATOM EDUCAÇÃO E EDITORA S.A.;23804;0;23804;814;0;814
23.994.857/0001-70;2025-06-30;1;ATOM EDUCAÇÃO E EDITORA S.A.;23804;0;23804;814;0;814
23.994.857/0001-70;2025-09-30;1;ATOM EDUCAÇÃO E EDITORA S.A.;23804;0;23804;814;0;814
24.230.275/0001-80;2025-03-31;2;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;203901000;0;203901000;4632000;0;4632000
24.230.275/0001-80;2025-06-30;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;203901000;0;203901000;991220;0;991220
24.230.275/0001-80;2025-09-30;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;203901000;0;203901000;991220;0;991220
24.396.489/0001-20;2025-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2646299065;0;2646299065;0;0;0
24.396.489/0001-20;2025-06-30;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2646299065;0;2646299065;0;0;0
24.396.489/0001-20;2025-09-30;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2646299065;0;2646299065;0;0;0
24.624.490/0001-65;2025-03-31;1;ARGO TRANSMISSÃO DE ENERGIA S/A;500000000;0;500000000;0;0;0
24.624.490/0001-65;2025-06-30;1;ARGO TRANSMISSÃO DE ENERGIA S/A;499811000;0;499811000;0;0;0
24.624.490/0001-65;2025-09-30;1;ARGO TRANSMISSÃO DE ENERGIA S/A;4998110000;0;4998110000;499811000;0;499811000
24.624.551/0001-94;2025-03-31;2;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;1759419386;0;1759419386;0;0;0
24.624.551/0001-94;2025-06-30;2;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;1759419386;0;1759419386;0;0;0
24.624.551/0001-94;2025-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;1759419386;0;1759419386;0;0;0
24.921.465/0001-43;2025-03-31;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;134775745;0;134775745;0;0;0
24.921.465/0001-43;2025-06-30;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;134775745;0;134775745;0;0;0
24.921.465/0001-43;2025-09-30;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;134775745;0;134775745;0;0;0
24.962.466/0001-36;2025-03-31;1;RUMO MALHA NORTE S.A.;1107698070;81714293;1189412363;0;0;0
24.962.466/0001-36;2025-06-30;1;RUMO MALHA NORTE S.A.;1107698070;81714293;1189412363;0;0;0
24.962.466/0001-36;2025-09-30;1;RUMO MALHA NORTE S.A.;1107698070;81714293;1189412363;0;0;0
24.990.777/0001-09;2025-03-31;1;GRUPO MATEUS S.A.;2248469834;0;2248469834;2754947;0;2754947
24.990.777/0001-09;2025-06-30;1;GRUPO MATEUS S.A.;2248469834;0;2248469834;1394947;0;1394947
24.990.777/0001-09;2025-09-30;1;GRUPO MATEUS S.A.;2248469834;0;2248469834;3644947;0;3644947
25.249.439/0001-83;2025-03-31;1;HOSPITAL CARE CALEDONIA S.A.;129351918;42796005;172147923;3873509;0;3873509
25.249.439/0001-83;2025-06-30;1;HOSPITAL CARE CALEDONIA S.A.;129351918;42796005;172147923;3873509;0;3873509
25.369.840/0001-57;2025-03-31;2;COMERC ENERGIA S.A.;583842235;0;583842235;0;0;0
25.369.840/0001-57;2025-06-30;1;COMERC ENERGIA S.A.;583842235;0;583842235;0;0;0
25.369.840/0001-57;2025-09-30;1;COMERC ENERGIA S.A.;608183269;0;608183269;0;0;0
26.072.786/0001-46;2025-03-31;1;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;118672000;0;118672000;0;0;0
26.345.998/0001-50;2025-03-31;1;TC S.A.;40021;0;40021;592;0;592
26.345.998/0001-50;2025-06-30;1;TC S.A.;40021;0;40021;573;0;573
26.345.998/0001-50;2025-09-30;1;TC S.A.;40021;0;40021;388;0;388
26.462.693/0001-28;2025-03-31;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;195434352;0;195434352;0;0;0
26.462.693/0001-28;2025-06-30;2;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;195434352;0;195434352;0;0;0
26.462.693/0001-28;2025-09-30;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;195434352;0;195434352;0;0;0
26.609.050/0001-64;2025-03-31;1;TRAVESSIA SECURITIZADORA S.A.;237677;0;237677;0;0;0
26.609.050/0001-64;2025-06-30;1;TRAVESSIA SECURITIZADORA S.A.;237677;0;237677;0;0;0
26.609.050/0001-64;2025-09-30;1;TRAVESSIA SECURITIZADORA S.A.;237677;0;237677;0;0;0
26.659.061/0001-59;2025-03-31;1;MPM CORPÓREOS S.A.;361423066;0;361423066;0;0;0
26.659.061/0001-59;2025-06-30;1;MPM CORPÓREOS S.A.;361423066;0;361423066;0;0;0
26.659.061/0001-59;2025-09-30;1;MPM CORPÓREOS S.A.;361423066;0;361423066;681;0;681
26.664.057/0001-89;2025-03-31;1;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;580628;0;580628;0;0;0
26.664.057/0001-89;2025-06-30;1;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;580628;0;580628;0;0;0
26.664.057/0001-89;2025-09-30;1;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;580628;0;580628;0;0;0
26.845.702/0001-60;2025-03-31;1;BELÉM TRANSMISSORA DE ENERGIA S.A;146857116;0;146857116;0;0;0
26.845.702/0001-60;2025-06-30;1;BELÉM TRANSMISSORA DE ENERGIA S.A;146857116;146857116;293714232;0;0;0
26.845.702/0001-60;2025-09-30;1;BELÉM TRANSMISSORA DE ENERGIA S.A;146857116;0;146857116;0;0;0
26.982.634/0001-80;2025-03-31;5;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;6658;51323;57981;1696;478;2174
26.982.634/0001-80;2025-06-30;1;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;6658;51323;57981;1696;478;2174
26.982.634/0001-80;2025-09-30;1;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;9052;51801;60853;1696;478;2174
27.093.558/0001-15;2025-03-31;1;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;234178;0;234178;8612;0;8612
27.093.558/0001-15;2025-06-30;1;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;234178;0;234178;7503;0;7503
27.093.558/0001-15;2025-09-30;1;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;234178;0;234178;7503;0;7503
27.137.879/0001-74;2025-03-31;2;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;72;0;72;0;0;0
27.137.879/0001-74;2025-06-30;1;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;72;0;72;0;0;0
27.137.879/0001-74;2025-09-30;1;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;72;0;72;0;0;0
27.157.474/0001-06;2025-03-31;1;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;86579150;0;86579150;0;0;0
27.157.474/0001-06;2025-06-30;1;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;86579150;0;86579150;0;0;0
27.157.474/0001-06;2025-09-30;1;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;86579150;0;86579150;0;0;0
27.743.642/0001-37;2025-03-31;1;CONSTRUTORA METROCASA S.A.;15450;0;15450;0;0;0
27.743.642/0001-37;2025-06-30;1;CONSTRUTORA METROCASA S.A.;15450;0;15450;0;0;0
27.743.642/0001-37;2025-09-30;2;CONSTRUTORA METROCASA S.A.;15450;0;15450;0;0;0
27.902.165/0002-96;2025-03-31;1;HIGHLINE BRASIL II INFRAESTRUTURA DE TELECOMUNICAÇÕES S.A.;3595101251;0;3595101251;0;0;0
27.902.165/0002-96;2025-06-30;1;HIGHLINE BRASIL II INFRAESTRUTURA DE TELECOMUNICAÇÕES S.A.;3595101251;0;3595101251;0;0;0
27.902.165/0002-96;2025-09-30;1;HIGHLINE BRASIL II INFRAESTRUTURA DE TELECOMUNICAÇÕES S.A.;3595101251;0;3595101251;0;0;0
27.956.690/0001-03;2025-03-31;2;AUZZA SECURITIZADORA S. A.;601666;0;601666;0;0;0
27.967.244/0001-02;2025-03-31;1;TAPAJÓS TRANSMISSORA DE ENERGIA S.A.;171170600;0;171170600;0;0;0
27.967.244/0001-02;2025-06-30;1;TAPAJÓS TRANSMISSORA DE ENERGIA S.A.;171170600;0;171170600;0;0;0
27.967.244/0001-02;2025-09-30;1;TAPAJÓS TRANSMISSORA DE ENERGIA S.A.;171170600;0;171170600;0;0;0
28.019.100/0001-89;2025-03-31;1;VIAPAULISTA S.A.;1489050740;0;1489050740;0;0;0
28.019.100/0001-89;2025-06-30;1;VIAPAULISTA S.A.;1489050740;0;1489050740;0;0;0
28.019.100/0001-89;2025-09-30;1;VIAPAULISTA S.A.;1489050740;0;1489050740;0;0;0
28.127.603/0001-78;2025-03-31;2;BANESTES S.A. - BCO EST ESPIRITO SANTO;231006;84906;315912;0;0;0
28.127.603/0001-78;2025-06-30;2;BANESTES S.A. - BCO EST ESPIRITO SANTO;231006;84906;315912;0;0;0
28.127.603/0001-78;2025-09-30;1;BANESTES S.A. - BCO EST ESPIRITO SANTO;254107;93397;347504;0;0;0
28.152.650/0001-71;2025-03-31;1;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;5876012;0;5876012;0;0;0
28.152.650/0001-71;2025-06-30;1;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;5876;0;5876;0;0;0
28.152.650/0001-71;2025-09-30;1;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;5876;0;5876;0;0;0
28.195.667/0001-06;2025-03-31;2;BCO ABC BRASIL S.A.;122961704;121695153;244656857;0;4208852;4208852
28.195.667/0001-06;2025-06-30;1;BCO ABC BRASIL S.A.;122961704;121695153;244656857;0;4208852;4208852
28.195.667/0001-06;2025-09-30;1;BCO ABC BRASIL S.A.;122961704;121695153;244656857;0;3688406;3688406
28.201.130/0001-01;2025-03-31;1;ENERGISA TRANSMISSÃO DE ENERGIA S/A;1792196544;0;1792196544;0;0;0
28.201.130/0001-01;2025-06-30;1;ENERGISA TRANSMISSÃO DE ENERGIA S/A;2806651544;0;2806651544;0;0;0
28.201.130/0001-01;2025-09-30;1;ENERGISA TRANSMISSÃO DE ENERGIA S/A;2806641544;0;2806641544;0;0;0
28.367.479/0001-18;2025-03-31;1;QUANTUM PARTICIPAÇÕES S.A;210912183;0;210912183;0;0;0
28.367.479/0001-18;2025-06-30;1;QUANTUM PARTICIPAÇÕES S.A;250729117;0;250729117;0;0;0
28.367.479/0001-18;2025-09-30;1;QUANTUM PARTICIPAÇÕES S.A;250729117;0;250729117;0;0;0
28.594.234/0001-23;2025-03-31;1;AUREN ENERGIA S.A.;1050378;0;1050378;5400;0;5400
28.594.234/0001-23;2025-06-30;1;AUREN ENERGIA S.A.;1050378;0;1050378;5400;0;5400
28.594.234/0001-23;2025-09-30;1;AUREN ENERGIA S.A.;1050378;0;1050378;5400;0;5400
28.925.264/0001-75;2025-03-31;2;COMPANHIA ENERGÉTICA JAGUARA;875448805;0;875448805;0;0;0
28.925.264/0001-75;2025-06-30;1;COMPANHIA ENERGÉTICA JAGUARA;875448805;0;875448805;0;0;0
28.925.264/0001-75;2025-09-30;1;COMPANHIA ENERGÉTICA JAGUARA;875448805;0;875448805;0;0;0
28.942.127/0001-49;2025-03-31;2;COMPANHIA ENERGÉTICA MIRANDA;590713140;0;590713140;0;0;0
28.942.127/0001-49;2025-06-30;1;COMPANHIA ENERGÉTICA MIRANDA;590713140;0;590713140;0;0;0
28.942.127/0001-49;2025-09-30;1;COMPANHIA ENERGÉTICA MIRANDA;590713140;0;590713140;0;0;0
29.780.061/0001-09;2025-03-31;1;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;57737;0;57737;484;0;484
29.780.061/0001-09;2025-06-30;1;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;57737;0;57737;516;0;516
29.780.061/0001-09;2025-09-30;1;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;57737;0;57737;535;0;535
29.884.545/0001-90;2025-03-31;1;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;823706;0;823706;0;0;0
29.884.545/0001-90;2025-06-30;1;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;823706;0;823706;0;0;0
29.884.545/0001-90;2025-09-30;1;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;823706;0;823706;0;0;0
29.950.060/0001-57;2025-03-31;1;NORTEC QUÍMICA S.A.;11877;0;11877;0;0;0
29.980.141/0001-08;2025-03-31;1;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;30000000;0;30000000;0;0;0
29.980.141/0001-08;2025-06-30;2;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;30000000;0;30000000;0;0;0
29.980.141/0001-08;2025-09-30;1;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;30000000;0;30000000;0;0;0
30.213.493/0001-09;2025-03-31;1;TEGRA INCORPORADORA S.A.;334150965;0;334150965;0;0;0
30.213.493/0001-09;2025-06-30;1;TEGRA INCORPORADORA S.A.;334150965;0;334150965;0;0;0
30.213.493/0001-09;2025-09-30;1;TEGRA INCORPORADORA S.A.;334150965;0;334150965;0;0;0
30.306.294/0001-45;2025-03-31;6;BCO BTG PACTUAL S.A.;7244165569;4261954360;11506119929;27469600;54939200;82408800
30.306.294/0001-45;2025-06-30;3;BCO BTG PACTUAL S.A.;7244165569;4261954360;11506119929;27469600;54939200;82408800
30.306.294/0001-45;2025-09-30;2;BCO BTG PACTUAL S.A.;7244165569;4261954360;11506119929;27469600;54939200;82408800
30.540.991/0001-66;2025-03-31;1;HAGA S.A. INDUSTRIA E COMERCIO;3966667;7933333;11900000;0;0;0
30.540.991/0001-66;2025-06-30;1;HAGA S.A. INDUSTRIA E COMERCIO;3966667;7933333;11900000;0;0;0
30.540.991/0001-66;2025-09-30;1;HAGA S.A. INDUSTRIA E COMERCIO;3966667;7933333;11900000;0;0;0
31.001.230/0001-07;2025-03-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;85600000;0;85600000;0;0;0
