CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
07.636.657/0001-99;2021-09-30;1;AÇO VERDE DO BRASIL S.A;1032145;569690;1601835;400;363459;363859
07.659.538/0001-51;2021-03-31;1;DINAMICA ENERGIA S.A.;334424;0;334424;0;0;0
07.659.538/0001-51;2021-06-30;1;DINAMICA ENERGIA S.A.;334424;0;334424;0;0;0
07.659.538/0001-51;2021-09-30;1;DINAMICA ENERGIA S.A.;334424;0;334424;0;0;0
07.689.002/0001-89;2021-03-31;1;EMBRAER S.A.;740465;0;740465;5832;0;5832
07.689.002/0001-89;2021-06-30;1;EMBRAER S.A.;740465;0;740465;5832;0;5832
07.689.002/0001-89;2021-09-30;1;EMBRAER S.A.;740465;0;740465;5832;0;5832
07.704.246/0001-93;2021-03-31;1;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;88033592;0;88033592;0;0;0
07.704.246/0001-93;2021-06-30;1;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;88033592;0;88033592;0;0;0
07.704.246/0001-93;2021-09-30;1;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;88033592;0;88033592;0;0;0
07.718.269/0001-57;2021-03-31;1;SPRINGS GLOBAL PARTICIPACOES S.A.;50000;0;50000;0;0;0
07.718.269/0001-57;2021-06-30;1;SPRINGS GLOBAL PARTICIPACOES S.A.;50000;0;50000;0;0;0
07.718.269/0001-57;2021-09-30;1;SPRINGS GLOBAL PARTICIPACOES S.A.;50000;0;50000;0;0;0
07.802.794/0001-56;2021-03-31;1;ESSENTIA PCHS S.A.;362022509;0;362022509;0;0;0
07.802.794/0001-56;2021-06-30;1;ESSENTIA PCHS S.A.;362022509;0;362022509;0;0;0
07.802.794/0001-56;2021-09-30;1;ESSENTIA PCHS S.A.;362022509;0;362022509;0;0;0
07.816.890/0001-53;2021-03-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;565185834;35575041;600760875;7672845;0;7672845
07.816.890/0001-53;2021-06-30;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;565185834;35575041;600760875;7672845;0;7672845
07.816.890/0001-53;2021-09-30;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;556901610;35575041;592476651;8284224;0;8284224
07.820.907/0001-46;2021-03-31;1;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2422153;0;2422153;0;0;0
07.820.907/0001-46;2021-06-30;1;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2422153;0;2422153;0;0;0
07.820.907/0001-46;2021-09-30;1;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2422153;0;2422153;0;0;0
07.823.262/0001-03;2021-03-31;1;FOZ DO RIO CLARO ENERGIA S.A.;67717178;40991800;108708978;0;0;0
07.823.262/0001-03;2021-06-30;1;FOZ DO RIO CLARO ENERGIA S.A.;67717178;40991800;108708978;0;0;0
07.823.262/0001-03;2021-09-30;1;FOZ DO RIO CLARO ENERGIA S.A.;67717178;40991800;108708978;0;0;0
07.857.093/0001-14;2021-03-31;1;AURA MINERALS INC.;72559449;0;72559449;0;0;0
07.857.093/0001-14;2021-06-30;2;AURA MINERALS INC.;72559449;0;72559449;0;0;0
07.857.093/0001-14;2021-09-30;1;AURA MINERALS INC.;72121843;0;72121843;0;0;0
07.857.850/0001-50;2021-03-31;1;GP INVESTMENTS, LTD.;34424288;75321532;109745820;0;837512;837512
07.857.850/0001-50;2021-06-30;1;GP INVESTMENTS, LTD.;34424288;75321532;109745820;0;5122871;5122871
07.857.850/0001-50;2021-09-30;1;GP INVESTMENTS, LTD.;34424288;54063578;88487866;0;0;0
07.859.510/0001-68;2021-03-31;1;JHSF MALLS S.A.;107879979;0;107879979;0;0;0
07.859.510/0001-68;2021-06-30;1;JHSF MALLS S.A.;107879979;0;107879979;0;0;0
07.859.510/0001-68;2021-09-30;1;JHSF MALLS S.A.;107879979;0;107879979;0;0;0
07.859.971/0001-30;2021-03-31;1;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;590714;442783;1033497;0;0;0
07.859.971/0001-30;2021-06-30;1;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;590714;442783;1033497;0;0;0
07.859.971/0001-30;2021-09-30;1;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;590714;442783;1033497;0;0;0
07.882.930/0001-65;2021-03-31;1;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;105774820;0;105774820;0;0;0
07.882.930/0001-65;2021-06-30;2;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;105774820;0;105774820;0;0;0
07.882.930/0001-65;2021-09-30;1;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;105774820;0;105774820;0;0;0
07.950.674/0001-04;2021-03-31;1;CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO;1701;0;1701;0;0;0
07.950.674/0001-04;2021-06-30;1;CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO;1701;0;1701;0;0;0
07.950.674/0001-04;2021-09-30;1;CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO;1701;0;1701;0;0;0
07.976.147/0001-60;2021-03-31;1;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;3396248655;0;3396248655;0;0;0
07.976.147/0001-60;2021-06-30;1;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;3396249;0;3396249;0;0;0
07.976.147/0001-60;2021-09-30;1;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;4187907155;0;4187907155;0;0;0
08.065.557/0001-12;2021-03-31;1;TECNISA S.A.;73619;0;73619;0;0;0
08.065.557/0001-12;2021-06-30;2;TECNISA S.A.;73619;0;73619;0;0;0
08.065.557/0001-12;2021-09-30;1;TECNISA S.A.;73619;0;73619;0;0;0
08.070.508/0001-78;2021-06-30;1;RAIZEN ENERGIA S.A.;7243383199;0;7243383199;0;0;0
08.070.508/0001-78;2021-09-30;1;RAIZEN ENERGIA S.A.;13120614595;0;13120614595;0;0;0
08.070.508/0001-78;2021-12-31;1;RAIZEN ENERGIA S.A.;13120614595;0;13120614595;0;0;0
08.078.847/0001-09;2021-03-31;1;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;147555;0;147555;0;0;0
08.078.847/0001-09;2021-06-30;1;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;147555;0;147555;0;0;0
08.078.847/0001-09;2021-09-30;2;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;145545;0;145545;2010;0;2010
08.159.965/0001-33;2021-03-31;1;IGUA SANEAMENTO S.A.;207017884;0;207017884;0;0;0
08.159.965/0001-33;2021-06-30;1;IGUA SANEAMENTO S.A.;268734034;0;268734034;1448451;0;1448451
08.159.965/0001-33;2021-09-30;1;IGUA SANEAMENTO S.A.;426355971;0;426355971;1448451;0;1448451
08.170.849/0001-15;2021-03-31;1;DESKTOP S.A.;28249338;0;28249338;0;0;0
08.170.849/0001-15;2021-06-30;1;DESKTOP S.A.;56534;0;56534;0;0;0
08.170.849/0001-15;2021-09-30;1;DESKTOP S.A.;56533686;0;56533686;0;0;0
08.213.823/0001-07;2021-03-31;1;AURA ALMAS MINERAÇÃO S.A.;137909166;0;137909166;0;0;0
08.213.823/0001-07;2021-06-30;1;AURA ALMAS MINERAÇÃO S.A.;137909166;0;137909166;0;0;0
08.213.823/0001-07;2021-09-30;1;AURA ALMAS MINERAÇÃO S.A.;137909166;0;137909166;0;0;0
08.294.224/0001-65;2021-03-31;1;JHSF PARTICIPACOES S.A.;689024353;0;689024353;2800000;0;2800000
08.294.224/0001-65;2021-06-30;2;JHSF PARTICIPACOES S.A.;689024353;0;689024353;2800000;0;2800000
08.294.224/0001-65;2021-09-30;1;JHSF PARTICIPACOES S.A.;686224353;0;686224353;4800000;0;4800000
08.312.229/0001-73;2021-03-31;1;EZ TEC EMPREEND. E PARTICIPACOES S.A.;227000000;0;227000000;0;0;0
08.312.229/0001-73;2021-06-30;1;EZ TEC EMPREEND. E PARTICIPACOES S.A.;227000000;0;227000000;0;0;0
08.312.229/0001-73;2021-09-30;1;EZ TEC EMPREEND. E PARTICIPACOES S.A.;227000000;0;227000000;1642600;0;1642600
08.322.396/0001-03;2021-06-30;1;CERRADINHO BIOENERGIA S.A.;458277128;0;458277128;0;0;0
08.322.396/0001-03;2021-09-30;1;CERRADINHO BIOENERGIA S.A.;458277128;0;458277128;0;0;0
08.322.396/0001-03;2021-12-31;1;CERRADINHO BIOENERGIA S.A.;458277128;0;458277128;0;0;0
08.324.196/0001-81;2021-03-31;1;CIA ENERGETICA DO RIO GDE NORTE - COSERN;129746;38328;168074;0;0;0
08.324.196/0001-81;2021-06-30;1;CIA ENERGETICA DO RIO GDE NORTE - COSERN;129746;38328;168074;0;0;0
08.324.196/0001-81;2021-09-30;1;CIA ENERGETICA DO RIO GDE NORTE - COSERN;129746;38328;168074;0;0;0
08.343.492/0001-20;2021-03-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;482875;0;482875;1;0;1
08.343.492/0001-20;2021-06-30;1;MRV ENGENHARIA E PARTICIPACOES S.A.;482875;0;482875;1;0;1
08.343.492/0001-20;2021-09-30;1;MRV ENGENHARIA E PARTICIPACOES S.A.;482875;0;482875;1;0;1
08.364.948/0001-38;2021-03-31;1;ALUPAR INVESTIMENTO S/A;596955970;282155299;879111269;0;0;0
08.364.948/0001-38;2021-06-30;1;ALUPAR INVESTIMENTO S/A;596955970;282155299;879111269;0;0;0
08.364.948/0001-38;2021-09-30;1;ALUPAR INVESTIMENTO S/A;596955970;282155299;879111269;0;0;0
08.397.078/0001-01;2021-03-31;1;GSH CORP PARTICIPAÇÕES S.A.;7116750;0;7116750;0;0;0
08.397.078/0001-01;2021-06-30;1;GSH CORP PARTICIPAÇÕES S.A.;7116750;0;7116750;0;0;0
08.397.078/0001-01;2021-09-30;1;GSH CORP PARTICIPAÇÕES S.A.;229371078;43385771;272756849;0;0;0
08.402.943/0001-52;2021-03-31;1;GUARARAPES CONFECCOES S.A.;499200000;0;499200000;2560;0;2560
08.402.943/0001-52;2021-06-30;1;GUARARAPES CONFECCOES S.A.;499200000;0;499200000;2560;0;2560
08.402.943/0001-52;2021-09-30;1;GUARARAPES CONFECCOES S.A.;499200000;0;499200000;2560;0;2560
08.424.178/0001-71;2021-03-31;2;TECBLU TECELAGEM BLUMENAU S.A.;180894;1025897;1206791;0;0;0
08.424.178/0001-71;2021-06-30;2;TECBLU TECELAGEM BLUMENAU S.A.;180894;1025897;1206791;0;0;0
08.424.178/0001-71;2021-09-30;2;TECBLU TECELAGEM BLUMENAU S.A.;180894;1025897;1206791;0;0;0
08.439.659/0001-50;2021-03-31;1;CPFL ENERGIAS RENOVÁVEIS S.A.;593782504;0;593782504;0;0;0
08.439.659/0001-50;2021-06-30;1;CPFL ENERGIAS RENOVÁVEIS S.A.;593782504;0;593782504;0;0;0
08.439.659/0001-50;2021-09-30;1;CPFL ENERGIAS RENOVÁVEIS S.A.;593782504;0;593782504;0;0;0
08.467.115/0001-00;2021-03-31;1;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;9516732;164014;9680746;0;0;0
08.467.115/0001-00;2021-06-30;1;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;9516732;164014;9680746;0;0;0
08.467.115/0001-00;2021-09-30;1;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;68090916;164014;68254930;0;0;0
08.493.364/0001-62;2021-06-30;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;1258415911;0;1258415911;0;0;0
08.493.364/0001-62;2021-09-30;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;1258415912;0;1258415912;0;0;0
08.493.364/0001-62;2021-12-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;1258415912;0;1258415912;0;0;0
08.534.605/0001-74;2021-03-31;1;RENOVA ENERGIA S.A.;31352518;10367206;41719724;0;0;0
08.534.605/0001-74;2021-06-30;1;RENOVA ENERGIA S.A.;50854986;49287480;100142466;0;0;0
08.534.605/0001-74;2021-09-30;1;RENOVA ENERGIA S.A.;55521868;53958180;109480048;0;0;0
08.560.444/0001-93;2021-03-31;3;CIA CELG DE PARTICIPACOES - CELGPAR;77928;0;77928;0;0;0
08.560.444/0001-93;2021-06-30;2;CIA CELG DE PARTICIPACOES - CELGPAR;77928;0;77928;0;0;0
08.560.444/0001-93;2021-09-30;1;CIA CELG DE PARTICIPACOES - CELGPAR;77928;0;77928;0;0;0
08.574.411/0001-00;2021-03-31;1;PRÁTICA PRODUTOS S.A.;3355031;373242;3728273;0;0;0
08.574.411/0001-00;2021-06-30;1;PRÁTICA PRODUTOS S.A.;3355031;373242;3728273;0;0;0
08.574.411/0001-00;2021-09-30;1;PRÁTICA PRODUTOS S.A.;3355031;373242;3728273;0;0;0
08.613.550/0001-98;2021-03-31;1;NEXPE PARTICIPAÇÕES S.A;78531;0;78531;797;0;797
08.613.550/0001-98;2021-06-30;2;NEXPE PARTICIPAÇÕES S.A;78531;0;78531;590;0;590
08.613.550/0001-98;2021-09-30;1;NEXPE PARTICIPAÇÕES S.A;78531;0;78531;590;0;590
08.764.621/0001-53;2021-03-31;1;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;1928769;0;1928769;53431;0;53431
08.764.621/0001-53;2021-06-30;1;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;1928769;0;1928769;53431;0;53431
08.764.621/0001-53;2021-09-30;1;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;1928769;0;1928769;53431;0;53431
08.769.451/0001-08;2021-03-31;1;VIRGO COMPANHIA DE SECURITIZAÇÃO;5562985;0;5562985;0;0;0
08.769.451/0001-08;2021-06-30;1;VIRGO COMPANHIA DE SECURITIZAÇÃO;5562985;0;5562985;0;0;0
08.769.451/0001-08;2021-09-30;1;VIRGO COMPANHIA DE SECURITIZAÇÃO;5562985;0;5562985;0;0;0
08.773.135/0001-00;2021-03-31;1;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;113548407;0;113548407;0;0;0
08.773.135/0001-00;2021-06-30;1;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;113548407;0;113548407;0;0;0
08.773.135/0001-00;2021-09-30;1;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;113548407;0;113548407;0;0;0
08.773.191/0001-36;2021-03-31;1;BRASILIANA PARTICIPAÇÕES S/A;507692309;42307699;550000008;0;0;0
08.773.191/0001-36;2021-06-30;1;BRASILIANA PARTICIPAÇÕES S/A;507692309;42307699;550000008;0;0;0
08.773.191/0001-36;2021-09-30;1;BRASILIANA PARTICIPAÇÕES S/A;507692309;42307699;550000008;0;0;0
08.795.211/0001-70;2021-03-31;1;MAESTRO LOCADORA DE VEICULOS S.A.;26009820;0;26009820;0;0;0
08.795.211/0001-70;2021-06-30;1;MAESTRO LOCADORA DE VEICULOS S.A.;1733988;0;1733988;0;0;0
08.795.211/0001-70;2021-09-30;1;MAESTRO LOCADORA DE VEICULOS S.A.;1733988;0;1733988;0;0;0
08.797.760/0001-83;2021-03-31;1;CURY CONSTRUTORA E INCORPORADORA S.A.;291875088;0;291875088;0;0;0
08.797.760/0001-83;2021-06-30;2;CURY CONSTRUTORA E INCORPORADORA S.A.;291875088;0;291875088;0;0;0
08.797.760/0001-83;2021-09-30;1;CURY CONSTRUTORA E INCORPORADORA S.A.;291875088;0;291875088;0;0;0
08.801.621/0001-86;2021-03-31;1;SYN PROP & TECH S.A.;152644;0;152644;0;0;0
08.801.621/0001-86;2021-06-30;1;SYN PROP & TECH S.A.;152644;0;152644;0;0;0
08.801.621/0001-86;2021-09-30;1;SYN PROP & TECH S.A.;152644;0;152644;0;0;0
08.807.432/0001-10;2021-03-31;1;YDUQS PARTICIPACOES S.A.;309089;0;309089;7808;0;7808
08.807.432/0001-10;2021-06-30;1;YDUQS PARTICIPACOES S.A.;309089;0;309089;7193;0;7193
08.807.432/0001-10;2021-09-30;1;YDUQS PARTICIPACOES S.A.;309089;0;309089;7193;0;7193
08.810.422/0001-34;2021-03-31;1;GUARARAPES PAINÉIS S.A.;97524234;0;97524234;0;0;0
08.810.422/0001-34;2021-06-30;1;GUARARAPES PAINÉIS S.A.;97524234;0;97524234;0;0;0
08.810.422/0001-34;2021-09-30;1;GUARARAPES PAINÉIS S.A.;97524234;0;97524234;0;0;0
08.810.422/0001-34;2021-12-31;1;GUARARAPES PAINÉIS S.A.;97524234;0;97524234;0;0;0
08.811.643/0001-27;2021-03-31;1;TRISUL S.A.;186617;0;186617;600;0;600
08.811.643/0001-27;2021-06-30;1;TRISUL S.A.;186617;0;186617;600;0;600
08.811.643/0001-27;2021-09-30;1;TRISUL S.A.;186617;0;186617;3117;0;3117
08.822.767/0001-08;2021-03-31;1;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;1331978;0;1331978;0;0;0
08.822.767/0001-08;2021-06-30;1;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;1331978;0;1331978;0;0;0
08.822.767/0001-08;2021-09-30;1;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;1331978;0;1331978;0;0;0
08.827.501/0001-58;2021-03-31;1;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;691602245;138834473;830436718;0;0;0
08.827.501/0001-58;2021-06-30;1;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;691603245;138833473;830436718;0;0;0
08.827.501/0001-58;2021-09-30;1;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;709956474;309157764;1019114238;0;0;0
08.873.873/0001-10;2021-03-31;1;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;736715;0;736715;0;0;0
08.873.873/0001-10;2021-06-30;1;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;736715;0;736715;0;0;0
08.873.873/0001-10;2021-09-30;1;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2086715;0;2086715;0;0;0
08.902.291/0001-15;2021-03-31;1;CSN MINERAÇÃO S.A.;5591246138;0;5591246138;0;0;0
08.902.291/0001-15;2021-06-30;1;CSN MINERAÇÃO S.A.;5591246138;0;5591246138;0;0;0
08.902.291/0001-15;2021-09-30;1;CSN MINERAÇÃO S.A.;5561054438;0;5561054438;30191700;0;30191700
08.926.302/0001-05;2021-03-31;1;DOMMO ENERGIA S.A.;307948654;0;307948654;0;0;0
08.926.302/0001-05;2021-06-30;1;DOMMO ENERGIA S.A.;310093070;0;310093070;0;0;0
08.926.302/0001-05;2021-09-30;2;DOMMO ENERGIA S.A.;310093070;0;310093070;0;0;0
08.935.054/0001-50;2021-03-31;3;MULTINER S/A;7877740;6843557;14721297;0;0;0
08.935.054/0001-50;2021-06-30;1;MULTINER S/A;7877740;6843557;14721297;0;0;0
08.935.054/0001-50;2021-09-30;1;MULTINER S/A;7877740;6843557;14721297;0;0;0
08.937.002/0001-13;2021-03-31;1;VISION SECURITIZADORA S.A.;2202102;0;2202102;0;0;0
08.937.002/0001-13;2021-06-30;1;VISION SECURITIZADORA S.A.;2370202;0;2370202;0;0;0
08.937.002/0001-13;2021-09-30;1;VISION SECURITIZADORA S.A.;2370202;0;2370202;0;0;0
09.041.168/0001-10;2021-03-31;1;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;102159;0;102159;16;0;16
09.041.168/0001-10;2021-06-30;1;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;102159;0;102159;16;0;16
09.041.168/0001-10;2021-09-30;1;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;102159;0;102159;1114;0;1114
09.042.817/0001-05;2021-03-31;1;BEMOBI MOBILE TECH S.A.;90909092;0;90909092;0;0;0
09.042.817/0001-05;2021-06-30;1;BEMOBI MOBILE TECH S.A.;90909092;0;90909092;0;0;0
09.042.817/0001-05;2021-09-30;1;BEMOBI MOBILE TECH S.A.;90909092;0;90909092;0;0;0
09.053.134/0001-45;2021-03-31;1;ELFA MEDICAMENTOS S.A.;490758392;0;490758392;10000000;0;10000000
09.053.134/0001-45;2021-06-30;1;ELFA MEDICAMENTOS S.A.;491273364;0;491273364;10000000;0;10000000
09.053.134/0001-45;2021-09-30;1;ELFA MEDICAMENTOS S.A.;491273364;0;491273364;0;0;0
09.054.385/0001-44;2021-03-31;1;INBRANDS S.A.;138442514;0;138442514;0;0;0
09.054.385/0001-44;2021-06-30;1;INBRANDS S.A.;138442514;0;138442514;0;0;0
09.054.385/0001-44;2021-09-30;1;INBRANDS S.A.;138442514;0;138442514;0;0;0
09.074.183/0001-64;2021-03-31;1;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;428071225;0;428071225;0;0;0
09.074.183/0001-64;2021-06-30;1;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;428071225;0;428071225;0;0;0
09.074.183/0001-64;2021-09-30;1;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;428071225;0;428071225;0;0;0
09.083.175/0001-84;2021-03-31;1;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;126595;0;126595;0;0;0
09.083.175/0001-84;2021-06-30;1;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;126595;0;126595;0;0;0
09.083.175/0001-84;2021-09-30;1;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;126595;0;126595;0;0;0
09.095.183/0001-40;2021-03-31;1;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;918160;0;918160;0;0;0
09.095.183/0001-40;2021-06-30;1;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;918160;0;918160;0;0;0
09.095.183/0001-40;2021-09-30;1;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;918160;0;918160;0;0;0
09.112.685/0001-32;2021-03-31;1;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;3148038;0;3148038;0;0;0
09.112.685/0001-32;2021-06-30;1;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;3148038;0;3148038;0;0;0
09.112.685/0001-32;2021-09-30;1;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;3148038;0;3148038;0;0;0
09.114.805/0001-30;2021-03-31;1;OCEANPACT SERVIÇOS MARITIMOS S.A.;199959554;0;199959554;1934425;0;1934425
09.114.805/0001-30;2021-06-30;1;OCEANPACT SERVIÇOS MARITIMOS S.A.;199959554;0;199959554;1934425;0;1934425
09.114.805/0001-30;2021-09-30;2;OCEANPACT SERVIÇOS MARITIMOS S.A.;199959554;0;199959554;1934425;0;1934425
09.116.278/0001-01;2021-03-31;1;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;14049;4073;18122;0;0;0
09.116.278/0001-01;2021-06-30;1;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;14049;4073;18122;0;0;0
09.116.278/0001-01;2021-09-30;1;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;14049;4073;18122;0;0;0
09.146.451/0001-06;2021-03-31;1;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;94612;0;94612;0;0;0
09.146.451/0001-06;2021-06-30;1;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;94612;0;94612;0;0;0
09.146.451/0001-06;2021-09-30;1;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;94612;0;94612;0;0;0
09.149.503/0001-06;2021-03-31;1;SERENA GERAÇÃO S.A.;196036131;0;196036131;41000;0;41000
09.149.503/0001-06;2021-06-30;2;SERENA GERAÇÃO S.A.;196268235;0;196268235;1664;0;1664
09.149.503/0001-06;2021-09-30;2;SERENA GERAÇÃO S.A.;196734359;0;196734359;0;0;0
09.229.201/0001-30;2021-03-31;1;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;577303200;0;577303200;0;0;0
09.229.201/0001-30;2021-06-30;1;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;667490790;0;667490790;0;0;0
09.229.201/0001-30;2021-09-30;1;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;667490790;0;667490790;0;0;0
09.257.877/0001-37;2021-03-31;2;FERROVIA NORTE SUL S/A;1835966791;0;1835966791;0;0;0
09.257.877/0001-37;2021-06-30;1;FERROVIA NORTE SUL S/A;1835966791;0;1835966791;0;0;0
09.257.877/0001-37;2021-09-30;1;FERROVIA NORTE SUL S/A;1835966791;0;1835966791;0;0;0
09.267.996/0001-70;2021-03-31;1;YUNY INCORPORADORA HOLDING S.A.;40728856;0;40728856;0;0;0
09.267.996/0001-70;2021-06-30;1;YUNY INCORPORADORA HOLDING S.A.;40728854;0;40728854;0;0;0
09.267.996/0001-70;2021-09-30;1;YUNY INCORPORADORA HOLDING S.A.;40728856;0;40728856;0;0;0
09.288.252/0001-32;2021-03-31;1;ANIMA HOLDING S.A.;403868805;0;403868805;6567774;0;6567774
09.288.252/0001-32;2021-06-30;1;ANIMA HOLDING S.A.;403868805;0;403868805;5457120;0;5457120
09.288.252/0001-32;2021-09-30;1;ANIMA HOLDING S.A.;403868805;0;403868805;5457060;0;5457060
09.295.063/0001-97;2021-03-31;1;TECHNOS S.A.;78506215;0;78506215;1207800;0;1207800
09.295.063/0001-97;2021-06-30;1;TECHNOS S.A.;78506215;0;78506215;1207800;0;1207800
09.295.063/0001-97;2021-09-30;2;TECHNOS S.A.;78506215;0;78506215;4004000;0;4004000
09.304.427/0001-58;2021-03-31;1;HABITASEC SECURITIZADORA SA;900000;0;900000;0;0;0
09.304.427/0001-58;2021-06-30;1;HABITASEC SECURITIZADORA SA;900000;0;900000;0;0;0
09.304.427/0001-58;2021-09-30;1;HABITASEC SECURITIZADORA SA;500000;0;500000;0;0;0
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;928965058;333549383;1262514441;0;312461;312461
09.305.994/0001-29;2021-06-30;1;AZUL S.A.;928965058;333605241;1262570299;0;415261;415261
09.305.994/0001-29;2021-09-30;1;AZUL S.A.;928965058;333644960;1262610018;0;194529;194529
09.313.969/0001-97;2021-03-31;1;AUTOPISTA LITORAL SUL;1432019;0;1432019;0;0;0
09.313.969/0001-97;2021-06-30;1;AUTOPISTA LITORAL SUL;1432019;0;1432019;0;0;0
09.313.969/0001-97;2021-09-30;1;AUTOPISTA LITORAL SUL;1432019209;0;1432019209;0;0;0
09.324.949/0001-11;2021-03-31;1;AUTOPISTA FLUMINENSE SA;658918293;0;658918293;0;0;0
09.324.949/0001-11;2021-06-30;1;AUTOPISTA FLUMINENSE SA;658918293;0;658918293;0;0;0
09.324.949/0001-11;2021-09-30;1;AUTOPISTA FLUMINENSE SA;658918293;0;658918293;0;0;0
09.325.109/0001-73;2021-03-31;1;AUTOPISTA PLANALTO SUL SA;1721076;0;1721076;0;0;0
09.325.109/0001-73;2021-06-30;1;AUTOPISTA PLANALTO SUL SA;1721076;0;1721076;0;0;0
09.325.109/0001-73;2021-09-30;1;AUTOPISTA PLANALTO SUL SA;1721076;0;1721076;0;0;0
09.326.342/0001-70;2021-03-31;1;AUTOPISTA FERNÃO DIAS SA;2284105562;0;2284105562;0;0;0
